session_id,source_ip,destination_ip,source_port,destination_port,protocol,packet_size,tcp_flags,duration_sec,attack_type
2155,192.168.1.226,10.0.0.58,13189,443,SSH,689,SYN,1.71,MITM
2156,192.168.1.153,10.0.0.46,11707,22,SMTP,394,PSH,1.36,Session Hijack
2157,192.168.1.199,10.0.0.66,33580,443,HTTPS,692,URG,4.81,XSS
2158,192.168.1.52,10.0.0.25,60843,443,HTTPS,715,PSH,2.26,SQLi
2159,192.168.1.4,10.0.0.73,16466,22,SMTP,515,URG,1.09,DoS
2160,192.168.1.59,10.0.0.117,5884,25,SSH,687,ACK,2.058234885,Ransomware
2161,192.168.1.72,10.0.0.155,4753,22,SSH,373,PSH,0.34,Phishing
2162,192.168.1.148,10.0.0.129,32375,8080,SMTP,534,RST,0.84,No Attack
2163,192.168.1.93,10.0.0.87,48192,80,SMTP,539,SYN,2.66,MITM
2164,192.168.1.63,10.0.0.74,63768,80,FTP,417,ACK,2.747574949,Session Hijack
2165,192.168.1.54,10.0.0.170,25370,443,SSH,621,FIN,0.75,XSS
2166,192.168.1.117,10.0.0.180,55686,22,HTTP,701,PSH,0.9,SQLi
2167,192.168.1.243,10.0.0.153,9643,22,HTTPS,703,FIN,3.32,DoS
2168,192.168.1.237,10.0.0.182,56937,22,SSH,631,ACK,2.263913634,Ransomware
2169,192.168.1.110,10.0.0.125,12188,8080,SMTP,812,FIN,0.55,Phishing
2170,192.168.1.74,10.0.0.67,39902,8080,HTTP,632,RST,0.7,No Attack
2171,192.168.1.107,10.0.0.6,7979,25,FTP,556,ACK,1.26,MITM
2172,192.168.1.226,10.0.0.125,1130,21,FTP,768,SYN,2.88,Session Hijack
2173,192.168.1.57,10.0.0.58,61987,21,HTTP,603,SYN,11.94,XSS
2174,192.168.1.218,10.0.0.70,5778,21,HTTP,533,SYN,0.41,SQLi
2175,192.168.1.169,10.0.0.53,45317,25,SMTP,477,SYN,2.81,DoS
2176,192.168.1.241,10.0.0.66,62360,22,SMTP,767,ACK,1.92,Ransomware
2177,192.168.1.250,10.0.0.58,22686,21,HTTPS,542,ACK,2.216590654,Phishing
2178,192.168.1.3,10.0.0.250,7432,22,HTTPS,456,URG,6.79,No Attack
2179,192.168.1.120,10.0.0.82,41427,443,FTP,640,ACK,0.78,MITM
2180,192.168.1.6,10.0.0.87,2249,21,HTTP,545,PSH,1.385357253,Session Hijack
2181,192.168.1.5,10.0.0.2,13220,443,FTP,425,URG,4.903018357,XSS
2182,192.168.1.5,10.0.0.204,5274,25,SMTP,413,ACK,0.14,SQLi
2183,192.168.1.54,10.0.0.150,16396,80,SSH,888,ACK,3.4,DoS
2184,192.168.1.47,10.0.0.37,61736,8080,SMTP,450,ACK,1.78,Ransomware
2185,192.168.1.215,10.0.0.148,18303,25,SSH,753,SYN,0.36,Phishing
2186,192.168.1.177,10.0.0.103,45889,25,HTTP,537,RST,0.52,No Attack
2187,192.168.1.9,10.0.0.24,31217,25,HTTP,683,SYN,0.34,MITM
2188,192.168.1.99,10.0.0.112,51796,21,HTTP,858,URG,2.53,Session Hijack
2189,192.168.1.20,10.0.0.212,55264,443,HTTPS,714,RST,0.32,XSS
2190,192.168.1.122,10.0.0.65,45847,8080,HTTPS,583,RST,2.29,SQLi
2191,192.168.1.241,10.0.0.193,27892,21,SSH,644,RST,0.27,DoS
2192,192.168.1.61,10.0.0.209,39211,80,FTP,433,URG,3.24,Ransomware
2193,192.168.1.123,10.0.0.251,51561,8080,FTP,741,URG,5.04,Phishing
2194,192.168.1.234,10.0.0.129,49505,25,SSH,495,SYN,1.64,No Attack
2195,192.168.1.163,10.0.0.117,29499,22,HTTPS,489,PSH,6.77,MITM
2196,192.168.1.178,10.0.0.116,45576,80,SMTP,528,FIN,0.99,Session Hijack
2197,192.168.1.82,10.0.0.237,3457,443,SSH,634,PSH,0.56,XSS
2198,192.168.1.62,10.0.0.222,12022,80,FTP,850,SYN,0.39,SQLi
2199,192.168.1.145,10.0.0.105,45367,21,SSH,553,RST,1.3,DoS
2200,192.168.1.216,10.0.0.239,32157,22,SSH,369,FIN,0.28,Ransomware
2201,192.168.1.3,10.0.0.3,35093,21,HTTP,434,PSH,4.17,Phishing
2202,192.168.1.160,10.0.0.46,7882,8080,HTTPS,623,URG,3.07,No Attack
2203,192.168.1.227,10.0.0.55,9974,25,HTTP,795,URG,3.338426359,MITM
2204,192.168.1.230,10.0.0.75,9962,25,HTTPS,347,ACK,2.56,Session Hijack
2205,192.168.1.13,10.0.0.216,26192,80,SSH,743,URG,0.1,XSS
2206,192.168.1.120,10.0.0.214,33123,25,HTTPS,573,PSH,0.46,SQLi
2207,192.168.1.125,10.0.0.192,6668,25,FTP,588,SYN,3.159002721,DoS
2208,192.168.1.239,10.0.0.236,44870,8080,HTTP,491,FIN,1.3,Ransomware
2209,192.168.1.89,10.0.0.45,62479,443,SSH,604,ACK,1.86,Phishing
2210,192.168.1.73,10.0.0.154,55264,443,FTP,418,URG,1.954912397,No Attack
2211,192.168.1.68,10.0.0.77,10284,21,HTTPS,594,URG,2.11,MITM
2212,192.168.1.142,10.0.0.193,55616,21,HTTPS,493,FIN,3.26,Session Hijack
2213,192.168.1.101,10.0.0.24,65162,443,FTP,504,FIN,1.58,XSS
2214,192.168.1.98,10.0.0.202,57669,80,HTTPS,503,PSH,2.02728936,SQLi
2215,192.168.1.11,10.0.0.35,56467,443,HTTP,565,URG,0.38,DoS
2216,192.168.1.105,10.0.0.24,48482,21,SMTP,551,RST,0.62,Ransomware
2217,192.168.1.184,10.0.0.28,37099,22,HTTPS,588,URG,1.48,Phishing
2218,192.168.1.67,10.0.0.228,59070,25,SSH,587,PSH,0.59,No Attack
2219,192.168.1.123,10.0.0.208,54884,8080,HTTPS,469,ACK,3.728971104,MITM
2220,192.168.1.220,10.0.0.232,17512,22,SSH,500,SYN,0.28,Session Hijack
2221,192.168.1.29,10.0.0.16,59865,22,HTTPS,414,URG,1.45,XSS
2222,192.168.1.137,10.0.0.59,54009,25,HTTPS,383,PSH,1.37,SQLi
2223,192.168.1.195,10.0.0.209,1419,443,SSH,519,RST,0.3,DoS
2224,192.168.1.153,10.0.0.243,53693,80,HTTP,665,RST,10.59,Ransomware
2225,192.168.1.226,10.0.0.182,11869,22,SMTP,657,PSH,4.156204281,Phishing
2226,192.168.1.76,10.0.0.207,37083,80,SMTP,512,ACK,0.98,No Attack
2227,192.168.1.170,10.0.0.144,19418,8080,HTTP,711,RST,2.31,MITM
2228,192.168.1.9,10.0.0.15,29481,8080,HTTPS,463,RST,3.970537484,Session Hijack
2229,192.168.1.207,10.0.0.249,46930,8080,SMTP,615,URG,2.11,XSS
2230,192.168.1.40,10.0.0.226,60356,21,HTTP,627,URG,1.13,SQLi
2231,192.168.1.25,10.0.0.11,38329,22,HTTP,549,ACK,4.33,DoS
2232,192.168.1.5,10.0.0.193,43652,8080,SMTP,707,ACK,3.496772396,Ransomware
2233,192.168.1.139,10.0.0.79,22376,21,SSH,497,ACK,2.709923261,Phishing
2234,192.168.1.187,10.0.0.218,22170,8080,FTP,516,ACK,0.01,No Attack
2235,192.168.1.226,10.0.0.115,18459,443,SSH,548,PSH,0.51,MITM
2236,192.168.1.216,10.0.0.68,53017,22,HTTPS,466,PSH,2.483699042,Session Hijack
2237,192.168.1.124,10.0.0.43,40410,21,SSH,383,FIN,4.58,XSS
2238,192.168.1.207,10.0.0.69,38515,8080,FTP,594,FIN,1.98,SQLi
2239,192.168.1.38,10.0.0.227,57648,21,FTP,644,FIN,1.531060611,DoS
2240,192.168.1.72,10.0.0.141,58089,8080,HTTP,460,RST,0.1,Ransomware
2241,192.168.1.251,10.0.0.138,55700,443,HTTPS,595,ACK,3.029241592,Phishing
2242,192.168.1.133,10.0.0.75,20992,80,HTTP,393,PSH,0.86,No Attack
2243,192.168.1.176,10.0.0.210,48629,8080,SSH,329,PSH,1.54,MITM
2244,192.168.1.90,10.0.0.226,9563,80,SSH,417,ACK,2.91,Session Hijack
2245,192.168.1.146,10.0.0.103,2287,22,SMTP,495,FIN,4.67380259,XSS
2246,192.168.1.198,10.0.0.41,14329,443,HTTP,507,URG,3.99,SQLi
2247,192.168.1.37,10.0.0.234,54841,22,HTTP,336,RST,2.02,DoS
2248,192.168.1.60,10.0.0.178,25422,80,HTTP,519,PSH,4.72,Ransomware
2249,192.168.1.176,10.0.0.215,44726,443,HTTP,580,SYN,2.35,Phishing
2250,192.168.1.205,10.0.0.199,33104,25,FTP,430,RST,4.519726176,No Attack
2251,192.168.1.28,10.0.0.59,11289,443,SMTP,576,RST,2.31,MITM
2252,192.168.1.197,10.0.0.39,50131,443,HTTPS,605,FIN,5.001994946,Session Hijack
2253,192.168.1.205,10.0.0.3,33176,25,HTTPS,574,ACK,1.240502719,XSS
2254,192.168.1.81,10.0.0.204,28748,21,HTTPS,753,SYN,2.85,SQLi
2255,192.168.1.114,10.0.0.7,31648,21,FTP,555,FIN,0.25,DoS
2256,192.168.1.40,10.0.0.49,64728,21,SMTP,320,ACK,0.19,Ransomware
2257,192.168.1.45,10.0.0.26,35143,80,SMTP,469,SYN,2.237081209,Phishing
2258,192.168.1.224,10.0.0.161,57156,443,FTP,483,URG,0.71,No Attack
2259,192.168.1.62,10.0.0.101,61189,8080,HTTP,494,URG,1.66,MITM
2260,192.168.1.93,10.0.0.176,40982,25,SSH,468,PSH,3.347366562,Session Hijack
2261,192.168.1.115,10.0.0.79,54003,8080,HTTP,423,SYN,1.406192656,XSS
2262,192.168.1.186,10.0.0.2,59037,80,HTTPS,363,FIN,3.402040934,SQLi
2263,192.168.1.67,10.0.0.233,30413,25,HTTP,572,SYN,10.79,DoS
2264,192.168.1.56,10.0.0.127,64821,8080,FTP,474,SYN,2.85,Ransomware
2265,192.168.1.40,10.0.0.199,52822,80,HTTPS,569,SYN,1.533833191,Phishing
2266,192.168.1.98,10.0.0.160,17674,80,SSH,570,PSH,2.01,No Attack
2267,192.168.1.40,10.0.0.132,27038,80,HTTPS,480,URG,0.02,MITM
2268,192.168.1.91,10.0.0.20,11909,25,HTTP,450,URG,1.628485805,Session Hijack
2269,192.168.1.205,10.0.0.242,8458,8080,SMTP,519,ACK,1.52,XSS
2270,192.168.1.237,10.0.0.117,31052,8080,SMTP,586,SYN,7.18,SQLi
2271,192.168.1.33,10.0.0.164,2046,22,SMTP,343,RST,2.67,DoS
2272,192.168.1.6,10.0.0.32,25355,80,HTTPS,396,FIN,3.273063801,Ransomware
2273,192.168.1.216,10.0.0.28,3061,21,SMTP,467,RST,2.550411507,Phishing
2274,192.168.1.147,10.0.0.77,64961,443,FTP,583,ACK,1.44,No Attack
2275,192.168.1.80,10.0.0.1,9780,22,SSH,358,FIN,9.68,MITM
2276,192.168.1.168,10.0.0.188,57954,22,SMTP,567,ACK,0.04,Session Hijack
2277,192.168.1.92,10.0.0.56,47350,25,FTP,691,FIN,1.733593258,XSS
2278,192.168.1.97,10.0.0.35,18467,22,FTP,624,URG,0.29,SQLi
2279,192.168.1.59,10.0.0.112,35216,8080,HTTPS,483,URG,0.76,DoS
2280,192.168.1.59,10.0.0.30,5147,25,HTTPS,392,RST,1.25,Ransomware
2281,192.168.1.48,10.0.0.54,17627,25,SSH,585,RST,0.84,Phishing
2282,192.168.1.169,10.0.0.36,1429,21,SSH,886,PSH,6.58,No Attack
2283,192.168.1.13,10.0.0.249,43621,80,HTTP,535,ACK,2.28,MITM
2284,192.168.1.107,10.0.0.183,64262,22,SSH,622,RST,2.6,Session Hijack
2285,192.168.1.45,10.0.0.217,19726,80,HTTPS,413,FIN,2.71,XSS
2286,192.168.1.89,10.0.0.80,43743,80,FTP,446,SYN,5.685612432,SQLi
2287,192.168.1.181,10.0.0.58,27274,80,HTTP,806,SYN,2.92,DoS
2288,192.168.1.170,10.0.0.83,42775,25,SSH,649,SYN,0.03,Ransomware
2289,192.168.1.100,10.0.0.65,61950,80,FTP,568,PSH,0.61,Phishing
2290,192.168.1.191,10.0.0.69,22466,22,HTTPS,473,RST,9.04,No Attack
2291,192.168.1.155,10.0.0.128,18717,25,SMTP,319,ACK,2.11,MITM
2292,192.168.1.166,10.0.0.51,25029,22,HTTP,733,ACK,0.14,Session Hijack
2293,192.168.1.188,10.0.0.22,45817,25,FTP,478,PSH,1.26,XSS
2294,192.168.1.7,10.0.0.216,38721,443,HTTPS,679,FIN,7.91,SQLi
2295,192.168.1.133,10.0.0.107,30012,443,HTTPS,426,URG,9.88,DoS
2296,192.168.1.235,10.0.0.109,33357,443,HTTP,578,RST,1.13,Ransomware
2297,192.168.1.45,10.0.0.116,31016,443,HTTP,767,RST,4.888371942,Phishing
2298,192.168.1.58,10.0.0.101,64849,25,SSH,344,FIN,1.79,No Attack
2299,192.168.1.249,10.0.0.181,10546,80,SSH,517,FIN,1.42,MITM
2300,192.168.1.243,10.0.0.100,46430,21,HTTP,733,RST,1.46434288,Session Hijack
2301,192.168.1.31,10.0.0.164,42494,8080,HTTP,620,RST,4.45,XSS
2302,192.168.1.23,10.0.0.68,44556,21,FTP,697,SYN,1.94,SQLi
2303,192.168.1.170,10.0.0.36,13145,443,SSH,573,ACK,0.81,DoS
2304,192.168.1.138,10.0.0.180,58859,80,HTTPS,445,SYN,2.368542633,Ransomware
2305,192.168.1.160,10.0.0.181,15243,22,SSH,377,SYN,1.17,Phishing
2306,192.168.1.107,10.0.0.210,2641,80,SSH,468,ACK,1.2,No Attack
2307,192.168.1.181,10.0.0.178,44040,22,HTTP,569,PSH,0.75,MITM
2308,192.168.1.158,10.0.0.208,51696,21,HTTP,426,URG,2,Session Hijack
2309,192.168.1.39,10.0.0.169,25300,80,SSH,424,PSH,0.11,XSS
2310,192.168.1.159,10.0.0.146,35375,80,SMTP,405,PSH,6.029667593,SQLi
2311,192.168.1.82,10.0.0.22,7728,8080,SMTP,727,PSH,1.07,DoS
2312,192.168.1.100,10.0.0.66,41780,21,SSH,543,FIN,3.23,Ransomware
2313,192.168.1.2,10.0.0.21,56759,80,SMTP,683,SYN,2.61,Phishing
2314,192.168.1.206,10.0.0.100,18983,22,SSH,598,FIN,1.28,No Attack
2315,192.168.1.77,10.0.0.128,29546,80,HTTP,618,FIN,0.44,MITM
2316,192.168.1.221,10.0.0.44,57111,22,HTTP,431,ACK,1.65,Session Hijack
2317,192.168.1.12,10.0.0.103,10977,443,HTTP,520,PSH,5.92,XSS
2318,192.168.1.39,10.0.0.47,27591,80,HTTPS,524,RST,0.41,SQLi
2319,192.168.1.194,10.0.0.39,61547,22,HTTP,521,PSH,0.59,DoS
2320,192.168.1.224,10.0.0.29,63732,21,HTTP,323,SYN,9.93,Ransomware
2321,192.168.1.13,10.0.0.54,61694,443,SSH,606,FIN,6.211047414,Phishing
2322,192.168.1.46,10.0.0.90,23584,80,SMTP,435,SYN,1.6,No Attack
2323,192.168.1.155,10.0.0.85,59414,8080,SMTP,530,FIN,3.202177177,MITM
2324,192.168.1.113,10.0.0.17,61260,22,HTTP,548,FIN,1.17,Session Hijack
2325,192.168.1.233,10.0.0.80,3637,8080,HTTP,444,FIN,1.04,XSS
2326,192.168.1.17,10.0.0.188,37684,80,HTTP,420,RST,1.17,SQLi
2327,192.168.1.104,10.0.0.159,46128,22,SSH,487,PSH,2.341964153,DoS
2328,192.168.1.223,10.0.0.243,58829,80,SSH,737,FIN,2.988690105,Ransomware
2329,192.168.1.98,10.0.0.73,40525,443,SSH,616,ACK,0.8,Phishing
2330,192.168.1.188,10.0.0.223,38223,443,SMTP,560,URG,0.37,No Attack
2331,192.168.1.192,10.0.0.206,25520,80,HTTPS,579,URG,3.16863934,MITM
2332,192.168.1.88,10.0.0.49,18789,80,SMTP,480,FIN,0.474767098,Session Hijack
2333,192.168.1.109,10.0.0.101,26745,25,SSH,488,PSH,2.54,XSS
2334,192.168.1.163,10.0.0.2,4539,80,FTP,632,PSH,0.476446427,SQLi
2335,192.168.1.240,10.0.0.244,5478,80,HTTPS,775,RST,1.677947384,DoS
2336,192.168.1.70,10.0.0.176,41561,8080,HTTP,465,FIN,0.95,Ransomware
2337,192.168.1.211,10.0.0.238,23897,8080,SMTP,613,ACK,0.25,Phishing
2338,192.168.1.158,10.0.0.142,9408,443,HTTPS,525,RST,0.97,No Attack
2339,192.168.1.199,10.0.0.59,14751,8080,FTP,426,RST,0.22,MITM
2340,192.168.1.74,10.0.0.97,63864,80,HTTPS,495,FIN,1.32,Session Hijack
2341,192.168.1.233,10.0.0.99,4558,21,SMTP,387,FIN,0.39,XSS
2342,192.168.1.224,10.0.0.186,34547,80,SSH,467,RST,0.28,SQLi
2343,192.168.1.226,10.0.0.103,60052,25,HTTP,560,RST,1.73,DoS
2344,192.168.1.63,10.0.0.186,32913,22,SSH,579,RST,1.96,Ransomware
2345,192.168.1.156,10.0.0.239,52701,443,SSH,496,SYN,0.01,Phishing
2346,192.168.1.60,10.0.0.179,51003,8080,SMTP,504,RST,2.201761689,No Attack
2347,192.168.1.79,10.0.0.212,26489,21,SSH,442,PSH,0.16,MITM
2348,192.168.1.222,10.0.0.2,54924,22,SSH,648,URG,4.154289888,Session Hijack
2349,192.168.1.37,10.0.0.243,60823,21,SMTP,825,ACK,2.29,XSS
2350,192.168.1.221,10.0.0.41,52509,443,SMTP,786,ACK,0.1,SQLi
2351,192.168.1.22,10.0.0.211,31617,8080,FTP,492,URG,6.720581193,DoS
2352,192.168.1.196,10.0.0.123,22354,25,SSH,483,FIN,6.44,Ransomware
2353,192.168.1.148,10.0.0.229,9326,443,HTTPS,609,RST,0.81,Phishing
2354,192.168.1.96,10.0.0.82,13931,21,HTTP,508,ACK,0.28,No Attack
2355,192.168.1.228,10.0.0.144,25454,21,HTTP,451,ACK,0.24,MITM
2356,192.168.1.242,10.0.0.132,42776,443,SMTP,567,PSH,4.882996615,Session Hijack
2357,192.168.1.68,10.0.0.140,48177,80,SMTP,406,PSH,2.415116019,XSS
2358,192.168.1.219,10.0.0.29,8205,443,FTP,666,SYN,0.02,SQLi
2359,192.168.1.192,10.0.0.135,47237,8080,SSH,549,URG,5.19,DoS
2360,192.168.1.17,10.0.0.14,13899,8080,SMTP,578,SYN,1.8,Ransomware
2361,192.168.1.12,10.0.0.247,28243,25,SMTP,560,ACK,2.34,Phishing
2362,192.168.1.150,10.0.0.12,37206,443,HTTP,673,FIN,3.47,No Attack
2363,192.168.1.145,10.0.0.99,16029,22,SSH,602,ACK,4.494041748,MITM
2364,192.168.1.138,10.0.0.133,43293,8080,FTP,467,FIN,0.92614918,Session Hijack
2365,192.168.1.118,10.0.0.81,15269,8080,SMTP,557,ACK,2.668103243,XSS
2366,192.168.1.193,10.0.0.250,7481,8080,SMTP,547,PSH,2.097369231,SQLi
2367,192.168.1.22,10.0.0.106,7773,80,SMTP,785,RST,0.18,DoS
2368,192.168.1.218,10.0.0.32,34088,22,HTTP,634,ACK,0.5,Ransomware
2369,192.168.1.120,10.0.0.74,10845,443,SMTP,492,SYN,2.905440909,Phishing
2370,192.168.1.251,10.0.0.171,50744,80,SMTP,411,FIN,4.35,No Attack
2371,192.168.1.210,10.0.0.81,33785,8080,HTTP,476,FIN,3.8,MITM
2372,192.168.1.50,10.0.0.69,39075,22,SMTP,439,ACK,3.704284421,Session Hijack
2373,192.168.1.14,10.0.0.45,14143,22,SSH,444,FIN,9.27,XSS
2374,192.168.1.192,10.0.0.106,8688,80,SSH,545,SYN,0.56,SQLi
2375,192.168.1.175,10.0.0.137,30305,8080,HTTP,463,PSH,1.788708843,DoS
2376,192.168.1.29,10.0.0.177,62479,80,SSH,439,RST,2.747617797,Ransomware
2377,192.168.1.204,10.0.0.161,41303,21,FTP,687,RST,2.27,Phishing
2378,192.168.1.164,10.0.0.228,32845,8080,SMTP,634,FIN,3.8,No Attack
2379,192.168.1.251,10.0.0.100,39257,80,FTP,729,ACK,1.35,MITM
2380,192.168.1.227,10.0.0.146,25671,443,SSH,367,FIN,1.35,Session Hijack
2381,192.168.1.180,10.0.0.9,46349,8080,HTTP,552,SYN,1.87,XSS
2382,192.168.1.125,10.0.0.62,5406,25,HTTP,693,URG,2.71,SQLi
2383,192.168.1.204,10.0.0.185,17473,8080,FTP,705,ACK,0.45,DoS
2384,192.168.1.7,10.0.0.29,18287,21,SSH,361,PSH,6.53,Ransomware
2385,192.168.1.29,10.0.0.125,25667,80,SMTP,588,SYN,0.19,Phishing
2386,192.168.1.139,10.0.0.114,10432,25,SSH,554,PSH,1.822451073,No Attack
2387,192.168.1.33,10.0.0.206,24630,21,SSH,834,ACK,0.89,MITM
2388,192.168.1.134,10.0.0.153,28627,443,HTTP,416,PSH,3.677327453,Session Hijack
2389,192.168.1.111,10.0.0.143,47482,8080,HTTPS,441,SYN,7.64,XSS
2390,192.168.1.79,10.0.0.134,6093,25,SMTP,321,SYN,6.339666972,SQLi
2391,192.168.1.160,10.0.0.120,20647,80,SMTP,417,FIN,2.33,DoS
2392,192.168.1.179,10.0.0.170,45464,80,HTTP,643,URG,1.15,Ransomware
2393,192.168.1.203,10.0.0.157,17915,443,SSH,529,ACK,1.81,Phishing
2394,192.168.1.58,10.0.0.79,8728,21,HTTP,427,RST,8.095701905,No Attack
2395,192.168.1.215,10.0.0.93,29314,25,SSH,513,URG,0.62,MITM
2396,192.168.1.26,10.0.0.4,28484,443,HTTPS,493,RST,1.3,Session Hijack
2397,192.168.1.226,10.0.0.82,18533,21,HTTPS,309,PSH,2.36,XSS
2398,192.168.1.174,10.0.0.242,18293,22,FTP,327,RST,0.02,SQLi
2399,192.168.1.226,10.0.0.185,53017,22,SSH,799,RST,0.96,DoS
2400,192.168.1.29,10.0.0.177,8999,21,HTTP,767,SYN,1.68,Ransomware
2401,192.168.1.4,10.0.0.172,45861,80,HTTP,351,SYN,4.62,Phishing
2402,192.168.1.209,10.0.0.231,7589,80,HTTP,487,SYN,9.66,No Attack
2403,192.168.1.99,10.0.0.208,23491,22,FTP,428,RST,1.63,MITM
2404,192.168.1.141,10.0.0.75,5894,80,SMTP,736,PSH,5.79,Session Hijack
2405,192.168.1.233,10.0.0.14,19933,80,HTTP,544,ACK,0.863230374,XSS
2406,192.168.1.39,10.0.0.131,10141,21,HTTPS,389,FIN,2.296686709,SQLi
2407,192.168.1.15,10.0.0.243,54391,8080,HTTP,512,PSH,2.234838549,DoS
2408,192.168.1.119,10.0.0.114,2962,21,HTTP,495,SYN,2.78,Ransomware
2409,192.168.1.29,10.0.0.62,29414,80,HTTP,496,PSH,4.05,Phishing
2410,192.168.1.157,10.0.0.106,45346,21,SMTP,448,ACK,0.11,No Attack
2411,192.168.1.75,10.0.0.64,62951,25,HTTP,502,URG,5.48,MITM
2412,192.168.1.116,10.0.0.102,37024,22,SMTP,584,SYN,0.14,Session Hijack
2413,192.168.1.32,10.0.0.173,21152,8080,SMTP,381,ACK,2.8,XSS
2414,192.168.1.130,10.0.0.106,56397,25,FTP,375,URG,0.14,SQLi
2415,192.168.1.175,10.0.0.210,32805,25,HTTPS,395,FIN,3.96,DoS
2416,192.168.1.206,10.0.0.186,4489,80,HTTP,542,PSH,0.46,Ransomware
2417,192.168.1.84,10.0.0.20,1464,80,HTTP,676,FIN,1.14,Phishing
2418,192.168.1.22,10.0.0.58,61979,25,HTTP,646,RST,5.39,No Attack
2419,192.168.1.203,10.0.0.112,50637,25,SMTP,477,PSH,3.14,MITM
2420,192.168.1.27,10.0.0.217,58979,443,SSH,570,URG,3.761810693,Session Hijack
2421,192.168.1.195,10.0.0.57,6437,443,HTTPS,504,RST,2.88,XSS
2422,192.168.1.81,10.0.0.230,12687,22,HTTP,529,ACK,2.080590315,SQLi
2423,192.168.1.126,10.0.0.205,39547,25,SSH,580,RST,6.05,DoS
2424,192.168.1.236,10.0.0.196,38804,21,SSH,558,URG,3.56,Ransomware
2425,192.168.1.184,10.0.0.119,20571,8080,SSH,618,URG,1.336476847,Phishing
2426,192.168.1.92,10.0.0.206,17150,443,HTTPS,586,ACK,2.71,No Attack
2427,192.168.1.221,10.0.0.97,40544,80,SSH,527,FIN,12.54,MITM
2428,192.168.1.21,10.0.0.92,1029,25,HTTP,813,SYN,6.181002349,Session Hijack
2429,192.168.1.47,10.0.0.52,38568,21,HTTP,517,FIN,0,XSS
2430,192.168.1.208,10.0.0.37,8062,8080,FTP,460,RST,2.68,SQLi
2431,192.168.1.101,10.0.0.8,7438,21,SMTP,582,ACK,4.56,DoS
2432,192.168.1.187,10.0.0.44,23147,21,SSH,558,RST,0.79,Ransomware
2433,192.168.1.84,10.0.0.98,4994,80,SMTP,464,URG,9.37716078,Phishing
2434,192.168.1.6,10.0.0.236,12074,443,SMTP,401,SYN,2.010106876,No Attack
2435,192.168.1.147,10.0.0.133,3630,21,SMTP,487,PSH,1.09,MITM
2436,192.168.1.185,10.0.0.118,17506,8080,SMTP,624,PSH,0.35,Session Hijack
2437,192.168.1.197,10.0.0.69,34317,443,SMTP,747,PSH,0.2,XSS
2438,192.168.1.131,10.0.0.159,7361,22,HTTP,313,RST,3.160389215,SQLi
2439,192.168.1.251,10.0.0.45,34972,80,HTTPS,438,PSH,1.85,DoS
2440,192.168.1.1,10.0.0.137,25475,443,SSH,464,ACK,0.91,Ransomware
2441,192.168.1.58,10.0.0.234,27289,443,SSH,605,SYN,1.87,Phishing
2442,192.168.1.124,10.0.0.32,26738,21,HTTP,441,URG,1,No Attack
2443,192.168.1.166,10.0.0.33,21899,8080,HTTP,507,FIN,4.05,MITM
2444,192.168.1.15,10.0.0.126,14081,21,SMTP,512,URG,7.315883411,Session Hijack
2445,192.168.1.162,10.0.0.67,33424,8080,HTTPS,520,ACK,2.806342444,XSS
2446,192.168.1.189,10.0.0.30,6946,80,SSH,210,SYN,3.69,SQLi
2447,192.168.1.163,10.0.0.114,4095,443,FTP,666,FIN,4.353748155,DoS
2448,192.168.1.64,10.0.0.204,23049,25,HTTP,598,PSH,2.5,Ransomware
2449,192.168.1.241,10.0.0.29,28527,8080,FTP,584,FIN,0.43,Phishing
2450,192.168.1.25,10.0.0.131,24789,8080,SSH,641,RST,1.054513758,No Attack
2451,192.168.1.24,10.0.0.218,36584,21,HTTP,563,RST,5.04,MITM
2452,192.168.1.12,10.0.0.185,54954,21,SSH,427,PSH,0.62,Session Hijack
2453,192.168.1.18,10.0.0.253,47636,22,HTTP,546,PSH,0.57,XSS
2454,192.168.1.15,10.0.0.30,33806,8080,SSH,589,ACK,0.36,SQLi
2455,192.168.1.236,10.0.0.137,19823,80,FTP,556,ACK,1.5,DoS
2456,192.168.1.208,10.0.0.154,36477,443,HTTPS,696,URG,3.687609643,Ransomware
2457,192.168.1.27,10.0.0.130,28500,443,HTTP,522,RST,2.26,Phishing
2458,192.168.1.72,10.0.0.62,17236,443,FTP,542,SYN,1.742753425,No Attack
2459,192.168.1.60,10.0.0.3,10452,8080,SSH,370,ACK,0.2,MITM
2460,192.168.1.174,10.0.0.174,32443,21,FTP,607,SYN,0.74,Session Hijack
2461,192.168.1.217,10.0.0.68,9183,80,HTTP,484,URG,1.4,XSS
2462,192.168.1.145,10.0.0.25,25334,443,FTP,487,RST,1.9,SQLi
2463,192.168.1.93,10.0.0.179,37892,8080,SSH,458,ACK,0.63,DoS
2464,192.168.1.53,10.0.0.141,40166,25,SMTP,253,SYN,1.477752593,Ransomware
2465,192.168.1.8,10.0.0.231,7028,22,HTTPS,692,URG,3.68,Phishing
2466,192.168.1.79,10.0.0.44,39313,22,HTTPS,596,SYN,3.9,No Attack
2467,192.168.1.27,10.0.0.163,12436,443,SMTP,510,ACK,0.66,MITM
2468,192.168.1.174,10.0.0.55,59975,21,HTTP,417,PSH,1.64,Session Hijack
2469,192.168.1.50,10.0.0.215,12779,22,FTP,465,URG,1.16,XSS
2470,192.168.1.244,10.0.0.137,57331,22,FTP,602,URG,0.31,SQLi
